Order Date,Order ID,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Sales_Normalized
2017-10-11,US-2017-144547,,Standard Class,MS-17770,Consumer,United States,Houston,Texas,77036.0,Central,TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,279.944,0.01596558143670575
2017-10-11,CA-2017-125164,,Standard Class,SH-19975,Corporate,United States,New York City,New York,10011.0,East,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,20.368,0.001132153490572302
2017-10-11,CA-2017-125164,,Standard Class,SH-19975,Corporate,United States,New York City,New York,10011.0,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,49.848,0.002816783255465875
2017-10-11,US-2017-136581,2017-12-11,First Class,SV-20365,Consumer,United States,Troy,Ohio,45373.0,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,31.104,0.0017456604497275733
2017-10-11,CA-2017-105494,2017-12-11,First Class,PC-18745,Corporate,United States,San Francisco,California,94122.0,West,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,155.82,0.008872535814668783
2017-10-11,CA-2017-152940,,First Class,RO-19780,Consumer,United States,San Francisco,California,94110.0,West,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,29.74,0.0016677148934414528
2017-10-11,CA-2017-145177,,Standard Class,PP-18955,Home Office,United States,Springfield,Ohio,45503.0,East,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,4.624,0.00023246519279467617
2017-10-11,CA-2017-158694,,Second Class,AI-10855,Consumer,United States,Los Angeles,California,90036.0,West,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,5.184,0.00026446630094733567
2017-10-11,CA-2017-163384,2017-12-11,First Class,CC-12430,Home Office,United States,San Francisco,California,94122.0,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,32.4,0.0018197201571665852
2017-10-11,CA-2017-115588,2017-12-11,Second Class,AF-10885,Consumer,United States,Toledo,Ohio,43615.0,East,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,14.72,0.0008093994569183368
2017-10-11,CA-2017-115588,2017-12-11,Second Class,AF-10885,Consumer,United States,Toledo,Ohio,43615.0,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,38.976,0.002195504598616386
2017-10-11,CA-2017-137736,,Standard Class,DC-13285,Consumer,United States,Warner Robins,Georgia,31088.0,South,OFF-AR-10004999,Office Supplies,Art,Newell 315,41.86,0.0023603103056025823
2017-10-11,CA-2017-145177,,Standard Class,PP-18955,Home Office,United States,Springfield,Ohio,45503.0,East,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,9.216,0.0004948742796464837
2017-10-11,CA-2017-119935,,Standard Class,KM-16225,Corporate,United States,Springfield,Missouri,65807.0,Central,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",81.96,0.004651818228676947
2017-10-11,CA-2017-163384,2017-12-11,First Class,CC-12430,Home Office,United States,San Francisco,California,94122.0,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.216,0.0007234536235940513
2017-10-11,CA-2017-145177,,Standard Class,PP-18955,Home Office,United States,Springfield,Ohio,45503.0,East,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,89.568,0.00508657614086522
2017-10-11,CA-2017-145177,,Standard Class,PP-18955,Home Office,United States,Springfield,Ohio,45503.0,East,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,41.958,0.002365910499529298
2017-10-11,CA-2017-145177,,Standard Class,PP-18955,Home Office,United States,Springfield,Ohio,45503.0,East,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",22.248,0.0012395857822276588
2017-10-11,CA-2017-119935,,Standard Class,KM-16225,Corporate,United States,Springfield,Missouri,65807.0,Central,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,37.3,0.0020997298535023554
2017-10-11,CA-2017-145177,,Standard Class,PP-18955,Home Office,United States,Springfield,Ohio,45503.0,East,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",334.88,0.019104890146481642
2017-10-11,CA-2017-145177,,Standard Class,PP-18955,Home Office,United States,Springfield,Ohio,45503.0,East,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,148.288,0.008442120910015513
2017-10-11,CA-2017-140935,2017-12-11,First Class,AB-10015,Consumer,United States,Oklahoma City,Oklahoma,73120.0,Central,TEC-PH-10000562,Technology,Phones,Samsung Convoy 3,221.98,0.012653238163561549
2017-10-11,CA-2017-145177,,Standard Class,PP-18955,Home Office,United States,Springfield,Ohio,45503.0,East,TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",178.92,0.010192581525965985
2017-10-11,CA-2017-158694,,Second Class,AI-10855,Consumer,United States,Los Angeles,California,90036.0,West,OFF-AR-10001227,Office Supplies,Art,Newell 338,14.7,0.0008082565601985988
2017-10-11,CA-2017-145177,,Standard Class,PP-18955,Home Office,United States,Springfield,Ohio,45503.0,East,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,69.888,0.003961965768643189
2017-10-12,CA-2017-128412,,Standard Class,AP-10915,Consumer,United States,Seattle,Washington,98105.0,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,153.552,0.008742931326650511
2017-10-12,CA-2017-128412,,Standard Class,AP-10915,Consumer,United States,Seattle,Washington,98105.0,West,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,65.34,0.0037020710545748042
2017-10-12,CA-2017-144309,,Standard Class,CM-12235,Consumer,United States,Watertown,New York,13601.0,East,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,0.0010276927303882637
2017-10-12,CA-2017-146941,,First Class,DL-13315,Consumer,United States,New York City,New York,10024.0,East,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92,0.0206500865115672
2017-10-12,CA-2017-146941,,First Class,DL-13315,Consumer,United States,New York City,New York,10024.0,East,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",80.58,0.004572958355015036
2017-10-12,CA-2017-154739,,Second Class,LH-17155,Consumer,United States,San Francisco,California,94109.0,West,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,0.018344178089824137
2017-10-12,CA-2017-128412,,Standard Class,AP-10915,Consumer,United States,Seattle,Washington,98105.0,West,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,123.92,0.0070496155466869305
2017-10-12,US-2017-143448,2017-10-12,Same Day,MH-17455,Consumer,United States,Greenwood,Indiana,46142.0,Central,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1424.9,0.08139390426891353
2017-10-12,CA-2017-147123,2017-12-12,First Class,SJ-20125,Home Office,United States,Long Beach,California,90805.0,West,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",80.28,0.004555814904218969
2017-10-12,CA-2017-128412,,Standard Class,AP-10915,Consumer,United States,Seattle,Washington,98105.0,West,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,35.1,0.0019740112143311933
2017-10-12,CA-2017-128412,,Standard Class,AP-10915,Consumer,United States,Seattle,Washington,98105.0,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,0.0025254588816047002
2017-10-12,CA-2017-127194,,Standard Class,BW-11110,Corporate,United States,New York City,New York,10024.0,East,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",62.82,0.0035580660678878363
2017-10-12,CA-2017-144309,,Standard Class,CM-12235,Consumer,United States,Watertown,New York,13601.0,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,679.96,0.038824430148838296
2017-11-01,CA-2017-126529,,Second Class,DE-13255,Home Office,United States,Springfield,Ohio,45503.0,East,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,15.588,0.0008590011745549588
2017-11-01,CA-2017-126529,,Second Class,DE-13255,Home Office,United States,Springfield,Ohio,45503.0,East,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,15.552,0.0008569439604594307
2017-11-01,CA-2017-126529,,Second Class,DE-13255,Home Office,United States,Springfield,Ohio,45503.0,East,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,63.312,0.0035861813271933873
2017-11-01,CA-2017-141887,,Standard Class,MP-17470,Home Office,United States,Columbus,Ohio,43229.0,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,54.992,0.0031107362917824465
2017-11-02,CA-2017-164938,,First Class,PB-19210,Corporate,United States,Tulsa,Oklahoma,74133.0,Central,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,69.93,0.003964365851754637
2017-11-03,CA-2017-118255,,First Class,ON-18715,Corporate,United States,Eagan,Minnesota,55122.0,Central,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,17.46,0.0009659763075224206
2017-11-03,CA-2017-122511,2017-11-03,Same Day,BT-11485,Home Office,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",30.336,0.0017017732156896404
2017-11-03,CA-2017-118255,,First Class,ON-18715,Corporate,United States,Eagan,Minnesota,55122.0,Central,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",45.98,0.002595747029868577
2017-11-03,CA-2017-146171,,Standard Class,JP-16135,Home Office,United States,Columbus,Georgia,31907.0,South,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,481.32,0.02747317992840209
2017-11-03,CA-2017-146171,,Standard Class,JP-16135,Home Office,United States,Columbus,Georgia,31907.0,South,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",76.92,0.004363808255303012
2017-11-03,US-2017-128902,,Standard Class,MB-18085,Consumer,United States,Vineland,New Jersey,8360.0,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,244.006,0.01391191032100883
2017-11-05,CA-2017-162733,2017-12-05,First Class,TT-21070,Consumer,United States,Los Angeles,California,90045.0,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,0.00030995359039290163
2017-11-06,CA-2017-142405,,Standard Class,SE-20110,Consumer,United States,Seattle,Washington,98103.0,West,OFF-LA-10004093,Office Supplies,Labels,Avery 486,14.62,0.0008036849733196475
2017-11-06,CA-2017-118745,,Standard Class,SV-20365,Consumer,United States,Los Angeles,California,90049.0,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,902.712,0.05155355665459044
2017-11-06,CA-2017-142405,,Standard Class,SE-20110,Consumer,United States,Seattle,Washington,98103.0,West,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,0.02225299916099952
2017-11-06,CA-2017-169922,,Standard Class,MZ-17515,Corporate,United States,Arlington,Texas,76017.0,Central,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",12.544,0.00068505229381086
2017-11-06,CA-2017-169922,,Standard Class,MZ-17515,Corporate,United States,Arlington,Texas,76017.0,Central,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,8.272,0.0004409295544748578
2017-11-06,CA-2017-127775,,Second Class,ES-14020,Consumer,United States,New York City,New York,10035.0,East,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,239.97,0.013681273762965735
2017-11-06,CA-2017-142405,,Standard Class,SE-20110,Consumer,United States,Seattle,Washington,98103.0,West,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,53.984,0.00305313429710766
2017-11-06,CA-2017-169922,,Standard Class,MZ-17515,Corporate,United States,Arlington,Texas,76017.0,Central,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,1.344,4.5030130757670805e-05
2017-11-08,CA-2017-128671,,Standard Class,MT-18070,Home Office,United States,Tulsa,Oklahoma,74133.0,Central,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,32.4,0.0018197201571665852
2017-11-08,CA-2017-128671,,Standard Class,MT-18070,Home Office,United States,Tulsa,Oklahoma,74133.0,Central,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,41.86,0.0023603103056025823
2017-11-08,CA-2017-128671,,Standard Class,MT-18070,Home Office,United States,Tulsa,Oklahoma,74133.0,Central,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",77.56,0.004400380950334622
2017-11-09,CA-2017-143476,,First Class,LC-16930,Corporate,United States,Phoenix,Arizona,85023.0,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),9.568,0.0005149892619138697
2017-11-09,CA-2017-164154,,Standard Class,NZ-18565,Home Office,United States,Toledo,Ohio,43615.0,East,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,37.52,0.002112301717419472
2017-11-09,CA-2017-150007,,Standard Class,AS-10090,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,6.0,0.00031109648711263947
2017-11-09,CA-2017-150007,,Standard Class,AS-10090,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.908,7.725981825427782e-05
2017-11-09,CA-2017-164154,,Standard Class,NZ-18565,Home Office,United States,Toledo,Ohio,43615.0,East,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,22.428,0.0012498718527052994
2017-11-09,CA-2017-121223,,Second Class,GD-14590,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,8.448,0.0004509870456085508
2017-11-09,CA-2017-121223,,Second Class,GD-14590,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,728.946,0.04162372708449218
2017-11-09,CA-2017-102162,,Standard Class,JF-15565,Consumer,United States,Newport News,Virginia,23602.0,South,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,11.09,0.0006019637022859192
2017-11-09,CA-2017-153157,,First Class,TB-21625,Consumer,United States,Wichita,Kansas,67212.0,Central,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,224.75,0.01281152935924524
2017-11-09,CA-2017-145625,,Standard Class,KC-16540,Consumer,United States,San Diego,California,92037.0,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,0.0004030996730515354
2017-11-09,CA-2017-145625,,Standard Class,KC-16540,Consumer,United States,San Diego,California,92037.0,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,3347.37,0.1912531371086336
2017-11-09,CA-2017-102162,,Standard Class,JF-15565,Consumer,United States,Newport News,Virginia,23602.0,South,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,1599.92,0.09139539346333936
2017-11-09,CA-2017-116561,,Standard Class,EB-14110,Consumer,United States,San Jose,California,95123.0,West,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",332.94,0.018994029164667074
2017-11-09,CA-2017-116561,,Standard Class,EB-14110,Consumer,United States,San Jose,California,95123.0,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,39.872,0.0022467063716606413
2017-11-09,CA-2017-143476,,First Class,LC-16930,Corporate,United States,Phoenix,Arizona,85023.0,West,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",2.912,0.00013463323358511728
2017-11-09,CA-2017-143476,,First Class,LC-16930,Corporate,United States,Phoenix,Arizona,85023.0,West,OFF-PA-10001837,Office Supplies,Paper,Xerox 1976,20.736,0.0011531827902154783
2017-11-10,CA-2017-113390,,Standard Class,EP-13915,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,5.344,0.0002736094747052384
2017-11-10,CA-2017-113390,,Standard Class,EP-13915,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-AR-10001446,Office Supplies,Art,Newell 309,27.72,0.0015522823247479311
2017-11-11,CA-2017-116722,,Standard Class,LP-17080,Consumer,United States,San Francisco,California,94110.0,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.152,0.025749234516349535
2017-11-11,CA-2017-145548,,Standard Class,EB-13750,Corporate,United States,New York City,New York,10011.0,East,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,28.14,0.0015762831558624258
2017-11-11,CA-2017-145548,,Standard Class,EB-13750,Corporate,United States,New York City,New York,10011.0,East,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,36.0,0.002025441566719396
2017-11-11,CA-2017-124506,,Standard Class,BB-11545,Corporate,United States,Chicago,Illinois,60623.0,Central,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,95.968,0.0054523030911813285
2017-11-11,CA-2017-124506,,Standard Class,BB-11545,Corporate,United States,Chicago,Illinois,60623.0,Central,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,47.992,0.0027107224398742035
